ticker,price,vol_1y,vol_3y,pe_now,pe_hist_med,pe_hist_p25,pe_hist_p75,ma50,ma200,px_vs_ma50,px_vs_ma200,resistance,support,upside_to_resist,downside_to_support,hi_52w,lo_52w,ps_hist_med,ps_now,val_basis,fwd_growth,growth_1y,growth_2y,target_median,target_mean,target_upside,n_analysts,growth,pe_revert_full,exp_ret_none,exp_ret_half,exp_ret_full
S,20.81999969482422,0.4950527551732592,0.5039754583453464,,,7.461828420301988,12.317109725263125,18.776799774169923,15.842549958229064,0.1088151306520825,0.314182360145232,23.84000015258789,14.739999771118164,0.1450528579265269,-0.2920268978302397,23.84000015258789,11.9399995803833,9.190726272740406,6.778165,psr,,0.41619998,,22.0,21.70968,0.0566762883031706,14.0,0.41619998,0.35593132842596864,0.41619998,0.6682349500991152,0.9202699201982303
SANM,185.41000366210935,0.7115018621248488,0.5408193325390582,13.322221,12.702703291845138,10.535714191756226,17.159844256387466,214.1029995727539,182.16374965667725,-0.1340149179035411,0.0178205269245408,282.7200012207031,142.8699951171875,0.5248368245325705,-0.2294375044749292,282.7200012207031,113.13999938964844,,,fwd_pe,1.4896866671105369,0.1504,0.5179581746107333,265.0,260.0,0.4292648442148525,5.0,0.5,-0.04650258452812506,0.5,0.46512306160390615,0.4302461232078123
SHW,346.7300109863281,0.275741245564407,0.2448331755353019,25.46368,31.0989218865301,28.00117022618298,33.3962702998811,339.28364135742186,332.41234100341796,0.0219473287869538,0.0430720169404388,351.11932373046875,327.632080078125,0.0126591659362123,-0.0550801208521756,371.7040710449219,292.3243408203125,,,fwd_pe,0.2549907161887048,0.1261,0.0913310678078191,395.0,390.57144,0.1392149150180577,24.0,0.0913310678078191,0.2213050857743304,0.09133106780781919,0.21208962559251976,0.3328481833772201
SITM,580.969970703125,0.8591702095839117,0.7677340399247292,38.926693,164.1067949313562,99.13349707149764,191.8907832173468,633.1190014648438,487.4893504333496,-0.0823684499139369,0.1917593075349781,753.1199951171875,333.0299987792969,0.2963148408612517,-0.4267689974126479,901.47998046875,224.4900054931641,,,fwd_pe,24.732274765801453,0.3394,1.1596238098335552,850.0,862.7778,0.4630704560706959,9.0,0.5,0.5,0.5,0.875,1.25
SNPS,394.510009765625,0.56745679506417,0.4404126378961407,22.85095,49.60254372019078,40.9490969103236,57.416534423828125,418.8527996826171,445.9969512939453,-0.0581177681883414,-0.1154423620586289,533.4199829101562,383.8200073242187,0.3521076010899102,-0.0270969105391193,612.1699829101562,372.3299865722656,,,fwd_pe,2.941664569744365,0.16770001,0.1564151048197639,572.5,560.1738,0.4511672348696991,25.0,0.1564151048197639,0.5,0.15641510481976395,0.44551888102470505,0.7346226572296459
SO,90.0999984741211,0.171666403701973,0.1770622187079776,18.294563,18.593237961192926,17.276237024128108,21.013299527712217,93.6922932434082,91.02146881103516,-0.0383414114964023,-0.0101236592745727,96.53250885009766,88.30087280273438,0.0713930131510949,-0.0199680987997293,97.49111938476562,82.0620346069336,,,fwd_pe,0.1698242805799732,0.0735,0.0702053704236962,101.0,100.28947,0.1209767115479991,22.0,0.0702053704236962,0.01632588661412271,0.07020537042369623,0.07894139618937746,0.08767742195505868
STX,794.6500244140625,0.742758665144119,0.5248378534197704,14.351273,20.900834996065647,14.537852976135524,46.26406653723575,889.86587890625,567.9189611816406,-0.1070002308766114,0.3992313670258056,1093.260498046875,745.489990234375,0.3757760831291659,-0.0618637546962083,1093.260498046875,157.90621948242188,,,fwd_pe,2.980689936007767,0.5475,0.8852069209474567,1150.0,1125.0,0.4471779584326518,19.0,0.5,0.45637498471847393,0.5,0.8422812385388556,1.1845624770777108
TEAM,171.3300018310547,0.7710293079276845,0.5970768996309809,,,4.778218626727671,7.560239102871391,107.7075,107.94449996948242,0.5906970436697045,0.5872045530758152,176.0800018310547,144.55999755859375,0.0277242744950407,-0.1562481993017097,182.36000061035156,57.150001525878906,6.5505655779485785,6.5989413,psr,,0.2447,0.0741428703775424,175.0,188.766,0.0214206392909761,31.0,0.0741428703775424,-0.007330830788178311,0.07414287037754241,0.07020569056500947,0.06626851075247653
TLN,305.5350036621094,0.5461851730122057,0.5212029376009363,9.930265,4.923316294956693,3.098471986417657,7.367572018030206,366.44850158691406,361.3892245483398,-0.1662266257359965,-0.1545541955658373,391.4299926757813,302.9700012207031,0.2811297821334506,-0.0083951181064768,445.8399963378906,302.9700012207031,,,fwd_pe,,0.379,0.8427617171489068,470.0,459.9412,0.5382852843917425,6.0,0.5,-0.5,0.5,0.125,-0.25
TMO,628.739990234375,0.3053888127622514,0.2771654124176472,22.854895,32.26301764398738,30.05752915726836,34.3070953388678,544.728402709961,533.4171197509766,0.1542265597065732,0.1787023081072078,638.1787719726562,561.27197265625,0.0150122179038791,-0.1073067064701499,638.1787719726562,437.9010314941406,,,fwd_pe,0.4782417508371841,0.0952,0.096763135196801,642.5,631.4231,0.021885055793088,27.0,0.096763135196801,0.4116458484708585,0.09676313519680102,0.32250213087662405,0.5482411265564471
TMUS,182.6199951171875,0.291610452371398,0.2467074689404886,12.648092,22.01425721482128,19.442921317845027,48.95319892364798,181.66800018310548,194.63048629760743,0.0052403006204861,-0.0617091978183459,195.63999938964844,181.76377868652344,0.0712956117653271,-0.0046885141471755,252.04246520996097,167.72999572753906,,,fwd_pe,0.5118891450188694,0.1858,0.1956492631594881,235.0,243.375,0.2868251357098119,21.0,0.1956492631594881,0.5,0.19564926315948816,0.49456157894936026,0.7934738947392321
TSLA,348.95001220703125,0.4686659636798538,0.5846660891618631,161.6572,80.25782463958909,57.30626577567613,104.73038916494332,364.85359741210937,402.84384979248046,-0.0435889499730345,-0.1337834439155814,425.2999877929687,343.25,0.2187991772891506,-0.0163347528517908,489.8800048828125,298.32000732421875,,,fwd_pe,0.998685118881188,0.2177,0.1403286357845976,410.0,390.09283,0.1749533906213132,32.0,0.1403286357845976,-0.5,0.14032863578459764,-0.14475352316155177,-0.4298356821077012
TSM,410.1199951171875,0.4040281210607616,0.3985081385132315,,,,,424.3001995849609,365.85225021362305,-0.0334202163506972,0.1209989685117867,477.5700073242187,315.7605285644531,0.1644640910223314,-0.2300777032969878,477.5700073242187,225.8917694091797,,,none,0.624255822966048,0.289,0.4301012801062385,538.5,554.45483,0.3130303482182799,12.0,0.4301012801062385,,,,
TTD,13.270000457763672,0.5681359506698865,0.6020156702599204,,,,,17.385000152587892,26.37232509613037,-0.2366982835034183,-0.4968209890711992,19.790000915527344,13.18000030517578,0.4913338532666829,-0.0067822267884878,55.36000061035156,13.18000030517578,,,none,0.1849167080574925,-0.1427,-0.2501111193427833,13.0,13.38667,-0.0203466803654635,20.0,-0.2501111193427833,,,,
TTWO,233.5,0.3196238686013727,0.2885774564088298,,,4.529816764888558,6.187487260427872,240.98479949951172,228.6069500732422,-0.031059218320228,0.0214037671435192,242.44000244140625,232.0,0.0382869483572001,-0.006423982869379,262.2900085449219,189.69000244140625,5.146569399733451,6.529565,psr,,0.4995,,290.0,286.89,0.24197002141327628,15.0,0.4995,-0.21180516623489443,0.49950000000000006,0.3406990766153881,0.18189815323077596
TXN,258.94000244140625,0.4234165928692994,0.365764061567964,24.325378,23.77632389311406,17.707466749785176,33.23875357251649,288.39515380859376,232.9421671295166,-0.1021346960175922,0.1116063941202829,330.5873718261719,184.53274536132812,0.2766948664139996,-0.2873532724898897,330.5873718261719,150.79347229003906,,,fwd_pe,0.6177584167448495,0.24139999,0.3568764724424584,340.0,323.67743,0.3130454807844387,28.0,0.3568764724424584,-0.022571246657952848,0.35687647244245846,0.3415632756705227,0.3262500788985867
UNH,398.760009765625,0.3549483518152199,0.3667839117845949,17.773722,23.145570115619837,20.78127705141565,30.755186788041236,413.6101983642578,345.6837197875977,-0.0359038260114529,0.1535400336777201,436.3500061035156,302.9270935058594,0.0942672169157194,-0.24032729941022,436.3500061035156,257.54901123046875,,,fwd_pe,0.4427889667679061,0.13239999,0.1714067968865678,490.0,475.23077,0.2288092787639417,27.0,0.1714067968865678,0.30223540773394775,0.1714067968865678,0.3484271023262324,0.5254474077658973
UNP,309.8599853515625,0.221734454651559,0.213623170006745,21.890543,19.089397813714864,18.02365389737216,20.241139706885953,287.05260009765624,255.28119522094727,0.079453679381922,0.2137987096283258,309.8599853515625,256.8800048828125,0.0,-0.1709803878311028,309.8599853515625,211.45082092285156,,,fwd_pe,0.1452241271493355,0.0845,0.101806173476445,337.0,329.25,0.0875879943570152,24.0,0.101806173476445,-0.1279614300241495,0.10180617347644505,0.03131182669270394,-0.039182520091036954
V,382.4100036621094,0.2217849523234479,0.2018444353151102,25.503063,28.126599585287128,26.776310780527183,30.244625273204985,353.49647033691406,330.8381820678711,0.0817929901750875,0.1558823146466763,382.4100036621094,332.2726135253906,0.0,-0.1311089920676323,382.4100036621094,294.3617858886719,,,fwd_pe,0.2772290920506293,0.1342,0.1433698796883502,421.0,418.22223,0.1009126224950642,39.0,0.1433698796883502,0.10287143098407925,0.14336987968835024,0.20217992752216762,0.26098997535598545
VIAV,36.95000076293945,0.7291285147106794,0.5273480793698457,,,2.148223068135803,2.8832614032883135,42.42599998474121,33.971499991416934,-0.1290717773009766,0.0876764573914914,54.04999923706055,17.110000610351562,0.4627874998928891,-0.5369418063040272,55.33000183105469,11.029999732971191,2.42488979488448,6.0050097,psr,,0.1868,0.3966782020207804,65.0,61.42857,0.7591339284949208,7.0,0.3966782020207804,-0.5,0.3966782020207804,0.047508651515585365,-0.3016608989896098
VRSK,189.5500030517578,0.3451504166075446,0.2590228836480708,21.796751,39.72723385120447,33.503425456859446,45.0518068533319,188.199599609375,194.9902925109863,0.0071753789337791,-0.0279003092367893,214.45074462890625,168.99000549316406,0.131367666453422,-0.1084674082172381,270.5717468261719,156.413330078125,,,fwd_pe,0.337884715020142,0.12810001,0.1020708034722277,235.0,237.70589,0.2397784026193434,19.0,0.1020708034722277,0.5,0.10207080347222774,0.3775885043402847,0.6531062052083416
VRT,254.97000122070312,0.6536198326737142,0.6260874077483681,28.022408,41.04198808429622,29.477372408389115,70.77123522758484,293.02913970947264,253.48175735473632,-0.1298817534887613,0.0058712069913735,357.9599914550781,234.17127990722656,0.4039298338678927,-0.0815732094516997,376.1517333984375,121.68595886230467,,,fwd_pe,1.0632177648687438,0.35650003,0.4718622800481609,345.0,338.15384,0.3531003582706442,28.0,0.4718622800481609,0.46461317972018046,0.4718622800481609,0.8137855870698463,1.1557088940915317
VRTX,547.5900268554688,0.2859286671757495,0.2969340875405294,24.955624,24.848811655614423,22.20997160764461,27.529537210887774,492.9120001220703,460.60094955444333,0.1109285769465084,0.1888599608515206,552.0599975585938,438.9200134277344,0.0081629877899598,-0.1984514109063875,552.0599975585938,376.6199951171875,,,fwd_pe,0.2764717083411738,0.1526,0.0920301695943881,570.0,563.12,0.0409247284382083,14.0,0.0920301695943881,-0.004280091108344042,0.09203016959438814,0.08969317528492593,0.08735618097546372
WDAY,199.1499938964844,0.5307141282077479,0.412228577242706,15.756023,90.23166199908756,45.49088359107898,120.55384513659357,151.85039901733398,161.4758995437622,0.3114881171550365,0.2333109427423376,247.69000244140625,129.2100067138672,0.2437359278562285,-0.35119251481861,247.69000244140625,112.5,,,fwd_pe,2.9622601464849345,0.17459999,0.1702158777052076,200.0,187.54921,0.0042681703719129,41.0,0.1702158777052076,0.5,0.17021587770520763,0.4627698471315096,0.7553238165578113
WELL,240.0099945068359,0.2273605018469603,0.21315547341538,75.71293,113.18550825067041,86.64494833347314,176.22557004292807,231.8934991455078,207.30586227416993,0.035000961179318,0.157757874639423,251.12200927734375,194.6153259277344,0.0462981335145662,-0.189136576051247,251.12200927734375,162.0443115234375,,,fwd_pe,0.4215246986214902,0.1007,,260.0,256.72726,0.08328822111861967,3.0,0.1007,0.4949297068634171,0.10070000000000001,0.37308456417228153,0.6454691283445633
WFC,84.72000122070312,0.2641331645862596,0.2799307765325542,10.72348,11.241673339787102,8.928990215988634,12.73721941336251,85.70451232910156,84.02728099822998,-0.0114872727426293,0.0082439918826806,85.4369125366211,81.06546783447266,0.0084621258922121,-0.0431366068646539,94.8288803100586,73.00088500976562,,,fwd_pe,0.1351178908339456,0.09729999,0.1279182951398483,102.0,100.23913,0.2039659883181652,21.0,0.1279182951398483,0.04832324392707421,0.12791829513984831,0.15517063059277447,0.18242296604570085
WMT,106.48999786376952,0.2583104753256526,0.2288927881846539,33.020157,30.19495918526516,26.754778030345356,34.71569089225797,113.05620498657228,117.98277584075927,-0.0580791396950093,-0.0974106423169893,108.11968231201172,99.7699737548828,0.01530363866029,-0.0631047445177293,133.87948608398438,95.24805450439452,,,fwd_pe,0.1684781510881368,0.12109999,0.1052560377988935,130.0,128.425,0.2207719279542697,40.0,0.1052560377988935,-0.08555979351445353,0.10525603779889359,0.05797329861155531,0.01069055942421726
XEL,77.33000183105469,0.1971267885306953,0.2070066746710098,17.027678,18.732588790183847,17.13380152649062,19.75706780863087,79.28154037475586,78.02812084197998,-0.0246152954959811,-0.0089470181184947,80.02359771728516,76.1953353881836,0.0348324818627996,-0.0146730430105256,82.67083740234375,69.60384368896484,,,fwd_pe,0.227413391303265,0.1038,0.0932123114449163,92.0,91.76471,0.1897064246939412,18.0,0.0932123114449163,0.10012585334206148,0.09321231144491637,0.14794171922865118,0.2026711270123862
XOM,164.0500030517578,0.2548613977199614,0.2330402390707605,15.370647,11.845860227633572,7.557430957776928,14.676248351139808,148.48040008544922,141.0054903793335,0.1048596512223054,0.163429896314178,169.21829223632812,142.67153930664062,0.0315043528706289,-0.1303167531083329,169.21829223632812,106.15339660644533,,,fwd_pe,0.371843293258898,-0.0788,0.2359094234628571,170.0,169.68182,0.0362694107745,22.0,0.2359094234628571,-0.22931934956065458,0.23590942346285715,0.0942004509106642,-0.047508521641528856
ZS,176.05999755859375,0.6160749843850276,0.4914029801497918,,,11.99799847061671,18.86379634631811,151.76730010986327,178.67605018615723,0.1600654253659725,-0.0146413166444965,184.6000061035156,143.27999877929688,0.0485062402780036,-0.1861865229686119,336.2699890136719,118.0500030517578,14.278265263995236,8.9711685,psr,,0.112399995,0.1839899987217674,200.0,198.15341,0.1359763874439388,44.0,0.1839899987217674,0.5,0.18398999872176747,0.4799874984022092,0.7759849980826512
A,153.42999267578125,0.3320331547223612,0.3036150589014517,23.215662,29.782353627364685,27.685170880915447,31.810875264366956,137.94172210693358,130.9338026046753,0.1122812614796924,0.1718134631667887,156.26174926757812,110.35773468017578,0.0184563431335147,-0.28072906245015,159.0,109.7778778076172,,,fwd_pe,0.3244289996985656,0.0907,0.087323279495284,159.0,160.89474,0.0363032496259643,21.0,0.087323279495284,0.28285610065156397,0.08732327949528407,0.2411012909881376,0.3948793024809907
ACGL,101.13999938964844,0.2104216953801222,0.2339946486974653,10.356148,7.990517451845367,6.911403669137348,10.78331420296117,98.9165998840332,95.71209980010988,0.0224775164959356,0.0567106938503541,101.9800033569336,92.16999816894533,0.0083053586351031,-0.0886889586200768,106.4800033569336,84.72000122070312,,,fwd_pe,-0.2358232037626344,0.0417,-0.0037580778346683,111.0,111.86842,0.0974886362453422,20.0,-0.0037580778346683,-0.22842764975496999,-0.0037580778346683053,-0.11754267826846854,-0.23132727870226877
ACN,186.52999877929688,0.4384788760474749,0.3268529876483956,12.714926,26.68900980380337,24.603084424028143,28.461673431971647,153.171414642334,202.2850082015991,0.2177859636202845,-0.0778852054453815,194.25424194335935,157.74325561523438,0.0414101925406746,-0.1543276864442759,282.7142333984375,122.96148681640624,,,fwd_pe,0.1717379637128835,0.0575,0.0651681275669733,180.0,181.3084,-0.0350077672333188,28.0,0.0651681275669733,0.5,0.06516812756697332,0.33146015945871676,0.59775219135046
ADM,78.16000366210938,0.2708120102602925,0.2940950181915218,13.752962,12.216642744619037,10.383204909542672,17.874998836305267,79.56196823120118,70.10003326416016,-0.0176210393013128,0.1149781251540433,83.57953643798828,74.60648345947266,0.0693389524302978,-0.0454646882822422,86.769287109375,54.410255432128906,,,fwd_pe,0.5527703777557154,0.0493,0.2872032194956175,78.0,78.7,-0.0020471296649509,11.0,0.2872032194956175,-0.11170824549511327,0.28720321949561756,0.21530761287285927,0.14341200625010098
AEE,107.16000366210938,0.1717782190709865,0.1867584143746443,18.447714,17.800185773689385,16.718309239918334,18.71103848812085,110.9429995727539,106.79393333435058,-0.0340985544397843,0.0034278195055583,113.51981353759766,105.317626953125,0.0593487276796076,-0.0171927645205541,118.31999969482422,95.91773986816406,,,fwd_pe,0.0226848703313591,0.0779,0.0442785820887765,120.0,120.4,0.1198207903984116,6.0,0.0442785820887765,-0.035100729895889304,0.04427858208877655,0.02595111186579624,0.007623641642816148
AES,14.75,0.3359552011465851,0.4088485395944985,6.2034216,9.447912942795526,6.966043528863939,43.18861143929618,14.60783317565918,14.250284757614136,0.009732232195649,0.0350670355635427,16.86722755432129,14.39731788635254,0.1435408511404263,-0.0239106517727092,16.86722755432129,11.916772842407228,,,fwd_pe,-0.1094681683411619,,0.3737100731520335,15.0,15.0,0.0169491525423728,11.0,0.3737100731520335,0.5,0.37371007315203353,0.717137591440042,1.0605651097280502
AFL,118.1999969482422,0.1711383729443079,0.1962280261338118,15.62781,8.981749972149428,8.120017063954801,11.424855898721445,121.01556182861329,113.24969394683838,-0.023266138981023,0.0437114029087581,128.90081787109375,111.54821014404295,0.0905314822261567,-0.056275693535863,128.90081787109375,103.45709991455078,,,fwd_pe,-0.18409502035154,0.0764,0.0048905778398171,116.0,118.26667,-0.0186124958125466,15.0,0.0048905778398171,-0.4252713609808778,0.004890577839817167,-0.20878501399758276,-0.42246060583498257
AIG,77.37999725341797,0.2420245589012156,0.2239188333884497,8.809528,11.215615942775006,4.288377496521845,13.922543112963822,77.67779968261719,76.75383480072021,-0.0038338164883147,0.0081580608229345,78.24999237060547,73.69159698486328,0.0112431525984457,-0.0476660687448107,85.51396179199219,70.99663543701172,,,fwd_pe,0.6028597672883269,0.0925,0.1130505483904198,88.0,88.5,0.1372448064556235,22.0,0.1130505483904198,0.27312336628875067,0.11305054839041984,0.2650506047033854,0.41705066101635135
AIZ,287.80999755859375,0.2224036126208739,0.2387927681769729,12.342963,12.267493187712272,11.29430973144706,22.799031852495553,276.45999938964843,242.1198118591309,0.0410547572668855,0.1887089922490363,301.57000732421875,212.8817138671875,0.0478093529840764,-0.2603394056043935,301.57000732421875,203.1226043701172,,,fwd_pe,0.1156813805566783,0.050100002,0.0860251759755881,327.0,322.33334,0.1361662304084059,7.0,0.0860251759755881,-0.006114399944950555,0.08602517597558812,0.08270497983748792,0.07938478369938817
AJG,271.989990234375,0.3033561408472398,0.2429970065158958,18.272585,42.933750677095986,35.30130331226856,49.970256187088566,244.9835992431641,232.5086986541748,0.1102375468180019,0.1698056537614676,307.6896057128906,240.79623413085935,0.1312534165237224,-0.1146871474080197,307.6896057128906,191.363037109375,,,fwd_pe,1.4644272280030437,0.12979999,0.1800152208433116,288.5,291.55557,0.0607007991411678,22.0,0.1800152208433116,0.5,0.18001522084331167,0.4750190260541396,0.7700228312649675
AKAM,105.66000366210938,0.5833760968794345,0.43377899642105,14.746294,28.5644168502714,25.69367068245677,31.06574953878327,119.19760025024414,108.5673000717163,-0.1135727276364109,-0.0267787483679381,111.76000213623048,88.83999633789062,0.0577323326017318,-0.1591899180508031,161.13999938964844,71.97000122070312,,,fwd_pe,1.7140872140484924,0.0701,0.0031684355642174,158.0,157.43086,0.4953624316091163,25.0,0.0031684355642174,0.5,0.00316843556421742,0.2539605444552717,0.5047526533463262
ALB,141.50999450683594,0.5886642650525741,0.5833428065951504,12.302178,11.287683864399764,9.28879752885648,14.292441442341149,132.38399993896485,154.74723739624022,0.0689357820588485,-0.0855410611015269,194.8884735107422,87.741943359375,0.3772064241111088,-0.379959389687232,215.07098388671875,71.6104507446289,,,fwd_pe,41.60311466798806,-0.0029,,172.5,173.564,0.2189951713387072,18.0,-0.0029,-0.08246459574883702,-0.0029000000000000137,-0.044012724210582665,-0.08512544842116543
ALGN,159.63999938964844,0.4003877449797545,0.4674610415394701,12.721788,45.632649321267536,37.034854518220186,56.13084126311744,174.38160064697266,169.60529991149903,-0.0845364488147342,-0.0587558320821963,188.38999938964844,157.0500030517578,0.1800927092828856,-0.0162239811312513,197.5099945068359,124.87999725341795,,,fwd_pe,1.1785677453515184,0.1113,0.0926860905508724,209.0,208.6,0.3091956953086296,17.0,0.0926860905508724,0.5,0.0926860905508724,0.36585761318859045,0.6390291358263087
ALL,260.19000244140625,0.2477724231707425,0.2418186452649353,9.452665,8.081325465893311,5.178071271101549,9.64782764239477,250.5746005249023,218.06572463989255,0.0383734101395816,0.1931723927319457,275.1099853515625,205.0099945068359,0.0573426448755123,-0.2120758192736349,275.1099853515625,187.1697998046875,,,fwd_pe,-0.4487168116081549,-0.2191,-0.1110211608819614,281.0,274.0909,0.079980004471079,22.0,-0.1110211608819614,-0.14507438210353252,-0.11102116088196134,-0.17550518877604393,-0.2399892166701264
ALLE,162.6300048828125,0.2741768849194593,0.2500383465648831,16.63872,18.637578390014458,17.310190512463937,20.32968654120325,148.38940032958985,150.72364711761475,0.095967801753984,0.0789946235570242,178.0592041015625,156.25198364257812,0.094873017004875,-0.0392179859112113,178.35684204101562,125.13416290283205,,,fwd_pe,0.2810208958381412,0.092,0.0957921528558425,170.0,174.63635,0.0453175606955071,11.0,0.0957921528558425,0.12013294231854732,0.09579215285584253,0.16161252060191655,0.22743288834799014
AMCR,47.90999984741211,0.3106116804224038,0.2657083863503569,10.647756,17.8579224480523,15.167312080978505,27.284088134765625,44.40440010070801,41.86413761138916,0.0789471254820128,0.1444162612913389,49.10679626464844,39.74756622314453,0.0249800964526818,-0.1703701450691713,49.10679626464844,36.08882522583008,,,fwd_pe,0.9146978950306528,0.0699,0.057964345908656,50.0,49.93462,0.0436234639792172,8.0,0.057964345908656,0.5,0.05796434590865607,0.3224554323858202,0.5869465188629841
AME,242.3300018310547,0.2305524239680269,0.2200803577378093,26.874971,27.312337204262064,25.110695517672852,28.474880050717772,240.78199981689457,223.67839096069335,0.0064290603755152,0.083385841565889,258.5199890136719,220.94873046875,0.0668096688824537,-0.0882320439101513,258.5199890136719,178.4497528076172,,,fwd_pe,0.301145738910751,0.08229999,0.1016285509797674,281.0,277.5,0.1595757763246537,15.0,0.1016285509797674,0.016274108882277982,0.10162855097976742,0.11059256247300286,0.11955657396623831
AMP,561.1300048828125,0.2549568929403862,0.2500679965895601,,,1.7397210454533407,2.279145349292706,517.8213604736328,480.28445571899414,0.0836362647720188,0.1683284732644347,570.6799926757812,438.4801025390625,0.0170192071531858,-0.2185766244479555,570.6799926757812,427.4982604980469,1.9363989763826552,2.500322,psr,0.2360875541564413,0.1105,0.1467579096009648,562.0,579.4545,0.0015504341411385,13.0,0.1467579096009648,-0.22554015987434617,0.1467579096009648,0.017437928466678354,-0.11188205266760787
AMT,178.38999938964844,0.2611565587824947,0.2610598390933238,25.447786,45.19901359755416,37.39722044800986,54.87979152957924,171.72879974365233,175.34559524536132,0.03878906540976,0.0173623075049422,189.3721160888672,168.8878631591797,0.0615624011255868,-0.0532660814114007,203.9995574951172,162.11000061035156,,,fwd_pe,-0.0370824400991112,0.0038,0.1393662956027599,210.0,215.69565,0.1771960351953778,9.0,0.1393662956027599,0.5,0.13936629560275993,0.4242078695034499,0.7090494434041399
AON,359.1000061035156,0.2523832479882135,0.2259073517097538,16.824148,23.5050953166985,21.874628392005494,25.360960621151516,350.0834075927734,336.4026969909668,0.0257555722870206,0.0674706514411753,380.3929138183594,338.3839416503906,0.0592952028764537,-0.0576888446143699,380.3929138183594,307.56890869140625,,,fwd_pe,0.1772930195335893,0.1195,0.1182126503226186,412.0,404.05264,0.1473127067595627,22.0,0.1182126503226186,0.39710464486513675,0.11821265032261863,0.3402363690176522,0.5622600877126855
AOS,62.720001220703125,0.2686621783900585,0.2536666203400304,15.332752,19.55901256027367,17.38277149202149,29.984852493993493,60.844376983642576,64.7359572982788,0.0308265829982086,-0.0311412105684467,79.5334701538086,62.20630645751953,0.2680718846599057,-0.0081902862433942,79.5334701538086,55.44425582885742,,,fwd_pe,0.1458235286137805,0.0928,0.0307719966563453,70.0,69.90909,0.1160714068496195,12.0,0.0307719966563453,0.2756361389184192,0.030771996656345335,0.17283100328813772,0.3148900099199301
APA,42.959999084472656,0.4658441278903122,0.4455635058111369,10.225308,4.145360998205236,3.3974940028251193,7.070619191059212,36.1418030166626,32.353798151016235,0.1886512431232785,0.3278193454737641,43.78667068481445,35.25423812866211,0.0192428216470932,-0.1793706033526358,44.38999938964844,20.91069602966309,,,fwd_pe,-0.1136411734492496,-0.268,0.0556579905932832,44.0,43.75,0.0242085879350784,23.0,0.0556579905932832,-0.5,0.055657990593283246,-0.2082565070550375,-0.4721710047033584
APD,306.239990234375,0.2676556298531627,0.2724915186148446,21.214674,22.028678878994853,15.151583190846916,25.626800921164087,295.3084539794922,277.75392753601074,0.0370173495122558,0.102558631487474,314.19000244140625,269.6747741699219,0.0259600720367934,-0.1194005264840448,314.19000244140625,226.25491333007812,,,fwd_pe,,0.0739,0.095418176260158,350.0,343.6316,0.1428944983055089,21.0,0.095418176260158,0.03836989807125257,0.09541817626015803,0.11643371814440773,0.13744926002865765
APH,155.5500030517578,0.449525032939146,0.3549397061825753,24.014303,26.073866718451693,23.80949870822003,31.944326559702557,160.95700958251953,144.3781870651245,-0.0335928615024974,0.0773788354995346,165.672119140625,127.18636322021484,0.0650730690471226,-0.1823441933466579,176.32000732421875,108.1230010986328,,,fwd_pe,0.6315843936840473,0.2183,0.3926012793880715,197.0,192.11765,0.2664737777886772,16.0,0.3926012793880715,0.08576404313927788,0.39260127938807154,0.4523188374886977,0.5120363955893237
APO,132.7899932861328,0.3692477603385742,0.366208894373371,12.372123,15.036046651343206,9.788412312034724,23.35334323373512,126.30837768554689,126.52996852874756,0.0513158012109249,0.0494746409105679,134.38328552246094,116.2955551147461,0.0119985866171024,-0.1242144664910471,150.80316162109375,99.45870208740234,,,fwd_pe,2.8060282782510324,0.2242,0.131718865045028,154.0,152.84212,0.1597259416089009,21.0,0.131718865045028,0.21531661553503834,0.13171886504502806,0.25355780292435326,0.37539674080367824
APTV,47.34000015258789,0.4302363734828264,0.3993693853846023,7.2698574,41.28571335150271,10.032839596415922,74.46476387491032,56.50139991760254,67.97454990386963,-0.1621446509002424,-0.3035628743472865,76.81999969482422,46.29999923706055,0.6227291813944951,-0.0219687560662268,88.66999816894531,46.29999923706055,,,fwd_pe,2.0008385033797222,0.1376,-0.0874686005472402,65.5,66.61111,0.3836079380836117,18.0,-0.0874686005472402,0.5,-0.08746860054724026,0.14066424931594979,0.3687970991791396
ARE,54.040000915527344,0.469031993423213,0.3744429537297295,,,5.192214025391323,7.793354909043039,50.48259506225586,49.13450761795044,0.0704679672050225,0.0998380473397635,54.869998931884766,47.5,0.0153589563711302,-0.1210214804724069,82.42868041992188,39.88661193847656,6.0020183142304475,3.2742813,psr,,,,52.0,52.85714,-0.0377498312540033,1.0,,0.5,,,
ARES,140.00999450683594,0.4417440243530809,0.377130566268979,19.467653,69.59134244370735,52.484425376443305,81.84079865977279,128.269091796875,131.6095761489868,0.0915333736716064,0.0638283216438564,173.0078887939453,137.85897827148438,0.2356824196968185,-0.015363304904969,178.13192749023438,94.25435638427734,,,fwd_pe,2.329597050039879,0.2292,0.2291906539937351,149.0,146.88889,0.0642097410604864,15.0,0.2291906539937351,0.5,0.22919065399373517,0.5364883174921689,0.8437859809906028
