ticker,price,vol_1y,vol_3y,pe_now,pe_hist_med,pe_hist_p25,pe_hist_p75,ma50,ma200,px_vs_ma50,px_vs_ma200,resistance,support,upside_to_resist,downside_to_support,hi_52w,lo_52w,ps_hist_med,ps_now,val_basis,fwd_growth,growth_1y,target_median,target_mean,target_upside,n_analysts,growth,pe_revert_full,exp_ret_none,exp_ret_half,exp_ret_full
STX,794.6500244140625,0.7427586372702789,0.524837834024187,14.351273,20.900837191574865,14.537852976135525,46.26407619469718,889.86587890625,567.9189617156983,-0.10700023087661148,0.3992313657100013,1093.260498046875,745.489990234375,0.3757760831291659,-0.061863754696208306,1093.260498046875,157.90618896484375,,,fwd_pe,211.96691938060127,0.5475,1150.0,1125.0,0.44717795843265185,19.0,0.5,0.4563751377020606,0.5,0.8422813532765456,1.1845627065530908
TLN,305.5350036621094,0.5461851730122057,0.5212029376009363,9.930265,4.923316294956693,3.098471986417657,7.367572018030206,366.44850158691406,361.3892245483398,-0.16622662573599656,-0.15455419556583738,391.42999267578125,302.9700012207031,0.28112978213345063,-0.008395118106476862,445.8399963378906,302.9700012207031,,,fwd_pe,,0.38950002,473.5,465.1875,0.5497406003393406,5.0,0.38950002,-0.5,0.38950002000000006,0.0421250150000001,-0.30524998999999997
TMO,628.739990234375,0.3053888167945605,0.277165469003848,22.854895,32.26301394847026,30.057528297133693,34.30709830173946,544.728402709961,533.4171180725098,0.15422655970657329,0.17870231181614904,638.1787109375,561.27197265625,0.015012120828526543,-0.10730670647014995,638.1787109375,437.9010314941406,,,fwd_pe,0.48222426749280634,0.0952,642.5,631.4231,0.021885055793088082,27.0,0.0952,0.4116456867760827,0.09519999999999995,0.3206171780785829,0.5460343561571657
TMUS,182.6199951171875,0.29161045646818623,0.24670752201371246,12.648092,22.014255644987017,19.442919666460927,48.953195220058404,181.66800018310548,194.63048599243163,0.0052403006204861935,-0.061709196347129125,195.63999938964844,181.76377868652344,0.07129561176532717,-0.0046885141471755265,252.04246520996094,167.72999572753906,,,fwd_pe,0.5118891450188694,0.1858,235.0,243.375,0.28682513570981194,21.0,0.1858,0.5,0.18579999999999997,0.48225000000000007,0.7787
TSLA,348.95001220703125,0.4686659636798538,0.5846660891618631,161.6572,80.25782463958909,57.306265775676124,104.73038916494332,364.85359741210937,402.84384979248046,-0.04358894997303453,-0.1337834439155814,425.29998779296875,343.25,0.21879917728915066,-0.016334752851790868,489.8800048828125,298.32000732421875,,,fwd_pe,0.9803485399969816,0.2177,410.0,390.09283,0.1749533906213132,32.0,0.2177,-0.5,0.2177,-0.08672499999999994,-0.39115
TSM,410.1199951171875,0.4040280588329164,0.39850814989251343,,,,,424.3001995849609,365.85225234985353,-0.03342021635069725,0.12099896196621485,477.57000732421875,315.7605285644531,0.1644640910223314,-0.23007770329698785,477.57000732421875,225.89175415039062,,,none,0.624255822966048,0.289,538.5,554.45483,0.3130303482182799,12.0,0.289,,,,
TTD,13.270000457763672,0.5681359506698865,0.6020156702599204,,,,,17.385000152587892,26.37232509613037,-0.23669828350341837,-0.4968209890711992,19.790000915527344,13.180000305175781,0.4913338532666829,-0.006782226788487833,55.36000061035156,13.180000305175781,,,none,0.1849167080574925,-0.1427,13.0,13.38667,-0.0203466803654635,20.0,-0.1427,,,,
TTWO,233.5,0.31962386860137276,0.2885774564088298,,,4.529816764888558,6.187487260427872,240.98479949951172,228.6069500732422,-0.031059218320228066,0.021403767143519214,242.44000244140625,232.0,0.038286948357200146,-0.0064239828693790635,262.2900085449219,189.69000244140625,5.146569399733451,6.529565,psr,,0.4995,290.0,286.89,0.24197002141327628,15.0,0.4995,-0.21180516623489443,0.49950000000000006,0.3406990766153881,0.18189815323077596
TXN,258.94000244140625,0.42341651804629626,0.36576406941913725,24.632826,23.776322813991776,17.707465939009985,33.23875357251649,288.39515380859376,232.94216690063476,-0.10213469601759229,0.11160639521251325,330.5873718261719,184.53274536132812,0.27669486641399965,-0.28735327248988973,330.5873718261719,150.79347229003906,,,fwd_pe,0.597566799684291,0.24139999,340.0,323.67743,0.3130454807844387,28.0,0.24139999,-0.034770804860482785,0.24139999000000012,0.2198177515969526,0.19823551319390487
UNH,398.760009765625,0.3549484146484278,0.36678396155013104,17.773722,23.14556939518598,20.781276411902276,30.755186788041236,413.6101983642578,345.68371826171875,-0.03590382601145292,0.15354003876954936,436.3500061035156,302.9270324707031,0.09426721691571949,-0.24032745247260034,436.3500061035156,257.54901123046875,,,fwd_pe,0.44093566896117786,0.13239999,490.0,475.23077,0.22880927876394175,27.0,0.13239999,0.302235367200296,0.1323999899999999,0.3035256533976307,0.4746513167952613
VIAV,36.95000076293945,0.7291285147106794,0.5273480793698457,,,2.1482230681358034,2.8832614032883135,42.42599998474121,33.971499991416934,-0.12907177730097663,0.08767645739149144,54.04999923706055,17.110000610351562,0.46278749989288914,-0.5369418063040272,55.33000183105469,11.029999732971191,2.42488979488448,6.0050097,psr,,0.1868,65.0,61.42857,0.7591339284949208,7.0,0.1868,-0.5,0.18680000000000008,-0.10989999999999989,-0.40659999999999996
VRSK,189.5500030517578,0.34515042360899906,0.2590228368470043,21.796751,39.72723377049019,33.503425456859446,45.0518068533319,188.199599609375,194.99029251098634,0.007175378933779175,-0.027900309236789322,214.45074462890625,168.99000549316406,0.13136766645342202,-0.1084674082172381,270.57177734375,156.413330078125,,,fwd_pe,0.33582950046087134,0.12810001,235.0,237.70589,0.23977840261934347,19.0,0.12810001,0.5,0.12810001000000004,0.4101250125,0.6921500150000002
VRT,254.97000122070312,0.6536198396993129,0.6260874859828858,28.022408,41.04199449555213,29.477377216831048,70.77123522758484,293.02913970947264,253.48175735473632,-0.1298817534887613,0.0058712069913735565,357.9599914550781,234.17127990722656,0.4039298338678927,-0.08157320945169977,376.1517333984375,121.68595123291016,,,fwd_pe,1.0539028979950618,0.35650003,345.0,338.15384,0.35310035827064423,28.0,0.35650003,0.46461340851050825,0.3565000300000001,0.6716240812914533,0.9867481325829068
VRTX,547.5900268554688,0.28592866717574955,0.2969340875405294,24.955624,24.848811655614426,22.20997160764461,27.529537210887778,492.9120001220703,460.60094955444333,0.11092857694650848,0.18885996085152068,552.0599975585938,438.9200134277344,0.00816298778995983,-0.19845141090638752,552.0599975585938,376.6199951171875,,,fwd_pe,0.27944907328304036,0.1542,567.5,560.2083,0.03635926910295306,13.0,0.1542,-0.004280091108343931,0.1541999999999999,0.15172995942137457,0.14925991884274925
WDAY,199.14999389648438,0.5307141282077479,0.412228577242706,15.756023,90.23166199908755,45.49088359107898,120.55384513659357,151.85039901733398,161.4758995437622,0.31148811715503655,0.23331094274233766,247.69000244140625,129.2100067138672,0.24373592785622855,-0.35119251481861,247.69000244140625,112.5,,,fwd_pe,2.9498780878905797,0.17459999,195.0,185.57553,-0.02083853388738488,41.0,0.17459999,0.5,0.17459998999999993,0.4682499874999999,0.7618999849999999
WELL,240.00999450683594,0.22736052790176092,0.21315557646804287,75.71293,113.18550825067041,86.64494178714988,176.22555414835614,231.8934991455078,207.30586235046385,0.03500096117931806,0.1577578742133383,251.12200927734375,194.61532592773438,0.04629813351456624,-0.189136576051247,251.12200927734375,162.04429626464844,,,fwd_pe,0.4279279642195859,0.1007,260.0,256.72726,0.08328822111861967,3.0,0.1007,0.4949297068634171,0.10070000000000001,0.37308456417228153,0.6454691283445633
WFC,84.72000122070312,0.2641331628992426,0.27993082888867876,10.72348,11.241673593977698,8.928990215988634,12.73721971805079,85.70451232910156,84.02728099822998,-0.011487272742629395,0.008243991882680657,85.4369125366211,81.06546783447266,0.00846212589221218,-0.043136606864653926,94.8288803100586,73.00088500976562,,,fwd_pe,0.1483168710157523,0.09729999,102.0,100.23913,0.20396598831816526,21.0,0.09729999,0.04832326763118844,0.09729999,0.12381255054423512,0.15032511108847046
WMT,106.48999786376953,0.2583105372038132,0.22889279819867808,33.020157,30.194964545496767,26.754778528781493,34.71568809760796,113.05620498657227,117.98277618408203,-0.05807913969500933,-0.09741064494346996,108.11967468261719,99.76997375488281,0.015303567016054176,-0.0631047445177293,133.87948608398438,95.24806213378906,,,fwd_pe,0.1684781510881368,0.12109999,130.0,128.425,0.2207719279542697,40.0,0.12109999,-0.0855596311823481,0.12109999000000005,0.073139539168533,0.025179088337065947
XOM,164.0500030517578,0.2548613813226913,0.23304021775562977,15.36476,11.845859311965238,7.557431245461489,14.676247212424206,148.48040008544922,141.00549030303955,0.10485965122230545,0.16342989694367605,169.21829223632812,142.67153930664062,0.031504352870628916,-0.1303167531083329,169.21829223632812,106.15340423583984,,,fwd_pe,0.3723689143208224,-0.0788,170.0,169.68182,0.03626941077450008,22.0,-0.0788,-0.2290241232557334,-0.07879999999999998,-0.18428851117159084,-0.2897770223431816
ZS,176.05999755859375,0.6160749843850276,0.49140298014979183,,,11.99799847061671,18.86379634631811,151.76730010986327,178.67605018615723,0.16006542536597257,-0.014641316644496527,184.60000610351562,143.27999877929688,0.048506240278003654,-0.18618652296861193,336.2699890136719,118.05000305175781,14.278265263995237,8.9711685,psr,,0.112399995,200.0,198.15341,0.1359763874439388,44.0,0.112399995,0.5,0.11239999500000009,0.3904999937500002,0.6685999925000001
A,153.42999267578125,0.3320332429575701,0.3036150846569553,23.215662,29.782352716935748,27.685170424611947,31.81087162047313,137.94172210693358,130.93380229949952,0.11228126147969242,0.17181346589800905,156.26173400878906,110.35773468017578,0.01845624368236587,-0.28072906245015006,159.0,109.77787780761719,,,fwd_pe,0.3270883681886825,0.0907,159.0,160.89474,0.03630324962596432,21.0,0.0907,0.28285606143541164,0.0907,0.24495555310380168,0.3992111062076036
ACGL,101.13999938964844,0.21042169538012223,0.23399464869746534,10.356148,7.990517451845367,6.911403669137348,10.78331420296117,98.9165998840332,95.71209980010987,0.022477516495935657,0.0567106938503541,101.9800033569336,92.16999816894531,0.008305358635103177,-0.08868895862007686,106.4800033569336,84.72000122070312,,,fwd_pe,-0.23582320376263444,0.0417,111.0,111.86842,0.09748863624534221,20.0,0.0417,-0.22842764975496999,0.04170000000000007,-0.07727654137487605,-0.19625308274975217
ACN,186.52999877929688,0.43847887604747493,0.3268530758662639,12.714926,26.689011059670783,24.60308509093326,28.461671922820052,153.17141464233399,202.2850082015991,0.21778596362028457,-0.07788520544538158,194.25424194335938,157.74325561523438,0.041410192540674684,-0.15432768644427597,282.7142333984375,122.96148681640625,,,fwd_pe,0.17173796371288352,0.0575,179.0,179.1084,-0.04036883519313372,28.0,0.0575,0.5,0.05750000000000011,0.32187500000000013,0.5862500000000002
ADM,78.16000366210938,0.27081202982988634,0.2940950445591603,13.752962,12.216641558088003,10.383205502808188,17.874998836305267,79.56196823120118,70.10003305435181,-0.01762103930131287,0.11497812849115618,83.57953643798828,74.60648345947266,0.06933895243029786,-0.04546468828224226,86.769287109375,54.410255432128906,,,fwd_pe,0.5527703777557154,0.0493,78.0,78.7,-0.0020471296649509085,11.0,0.0493,-0.11170833176969419,0.0492999999999999,-0.00930777626297008,-0.06791555252594017
AEE,107.16000366210938,0.17177821907098653,0.18675840786057774,18.447714,17.800187515560282,16.71830880445061,18.71103710598416,110.9429995727539,106.79393333435058,-0.03409855443978438,0.0034278195055583716,113.51981353759766,105.317626953125,0.05934872767960764,-0.017192764520554182,118.31999969482422,95.91773986816406,,,fwd_pe,0.02268487033135913,0.0779,120.0,120.4,0.11982079039841165,6.0,0.0779,-0.035100635473843456,0.07790000000000008,0.0589825125113721,0.040065025022744116
AES,14.75,0.3359552853011428,0.40884860938324796,6.2034216,9.447912942795526,6.9660447411618,43.188608033316484,14.607833175659179,14.250284771919251,0.009732232195649004,0.035067034524493,16.86722755432129,14.397317886352539,0.14354085114042636,-0.023910651772709235,16.86722755432129,11.916772842407227,,,fwd_pe,-0.10946816834116191,,15.0,15.0,0.016949152542372836,11.0,,0.5,,,
AFL,118.19999694824219,0.17113839202209896,0.19622808837352015,15.62781,8.981750797841478,8.12001510267086,11.42485550259504,121.01556182861329,113.24969421386719,-0.023266138981023032,0.04371140044781541,128.90081787109375,111.54821014404297,0.0905314822261567,-0.056275693535863036,128.90081787109375,103.45708465576172,,,fwd_pe,-0.18409502035154002,0.0764,116.0,118.26667,-0.018612495812546648,15.0,0.0764,-0.4252713081460884,0.07640000000000002,-0.15248101804422476,-0.38136203608844954
AIG,77.37999725341797,0.2420245316569462,0.22391887388382006,8.809528,11.21561632577674,4.28837742282213,13.922543112963822,77.67779968261719,76.75383487701416,-0.003833816488314712,0.008158059820817298,78.24999237060547,73.69160461425781,0.011243152598445771,-0.0476659701483414,85.51396179199219,70.99663543701172,,,fwd_pe,0.6028597672883269,0.0925,88.0,88.5,0.13724480645562354,22.0,0.0925,0.2731234097646025,0.09250000000000003,0.24169366258391434,0.3908873251678282
AIZ,287.80999755859375,0.22240354517931646,0.23879278397261375,12.342963,12.267493638355777,11.29430894001609,22.799030341724357,276.45999938964843,242.11981201171875,0.041054757266885566,0.1887089914998925,301.57000732421875,212.88169860839844,0.0478093529840764,-0.26033945862127683,301.57000732421875,203.1226043701172,,,fwd_pe,0.11675000565099314,0.050100002,327.0,322.33334,0.13616623040840592,7.0,0.050100002,-0.006114363434794545,0.05010000199999998,0.04688965547244672,0.04367930894489347
AJG,271.989990234375,0.3033561072460572,0.24299700458547233,18.272585,42.933751695439184,35.30129596217749,49.970251336546454,244.98359924316406,232.50869903564453,0.11023754681800191,0.1698056518422042,307.6896057128906,240.79624938964844,0.13125341652372247,-0.11468709130746602,307.6896057128906,191.363037109375,,,fwd_pe,1.4644272280030437,0.12979999,288.5,291.55557,0.06070079914116788,22.0,0.12979999,0.5,0.12979998999999998,0.4122499875000001,0.694699985
AKAM,105.66000366210938,0.5833760968794345,0.43377899642105,14.746294,28.5644168502714,25.69367068245677,31.06574953878327,119.19760025024414,108.5673000717163,-0.11357272763641091,-0.026778748367938143,111.76000213623047,88.83999633789062,0.05773233260173183,-0.15918991805080318,161.13999938964844,71.97000122070312,,,fwd_pe,1.5960834634112135,0.0701,158.0,157.43086,0.4953624316091163,25.0,0.0701,0.5,0.07010000000000005,0.33762500000000006,0.6051500000000001
ALGN,159.63999938964844,0.40038774497975455,0.4674610415394701,12.721788,45.632649321267536,37.034854518220186,56.13084126311744,174.38160064697266,169.60529991149903,-0.08453644881473421,-0.05875583208219637,188.38999938964844,157.0500030517578,0.18009270928288568,-0.01622398113125134,197.50999450683594,124.87999725341797,,,fwd_pe,1.1785677453515184,0.1113,209.0,208.6,0.30919569530862967,17.0,0.1113,0.5,0.11129999999999995,0.38912499999999994,0.6669499999999999
ALL,260.19000244140625,0.24777244472584292,0.24181864799628477,9.452665,8.081325465893311,5.178071271101549,9.647826744290645,250.57460052490234,218.0657244873047,0.03837341013958162,0.19317239356684834,275.1099853515625,205.00999450683594,0.05734264487551233,-0.21207581927363495,275.1099853515625,187.1697998046875,,,fwd_pe,-0.4487168116081549,-0.2191,281.0,274.0909,0.079980004471079,22.0,-0.2191,-0.14507438210353252,-0.21909999999999996,-0.27574429249232424,-0.3323885849846485
ALLE,162.6300048828125,0.27417688491945935,0.2500383363227786,16.63872,18.637577702721135,17.310190200805664,20.329686908707806,148.38940032958985,150.72364711761475,0.095967801753984,0.07899462355702425,178.0592041015625,156.25198364257812,0.09487301700487505,-0.039217985911211395,178.35684204101562,125.13416290283203,,,fwd_pe,0.2843875610623894,0.092,170.0,174.63635,0.045317560695507186,11.0,0.092,0.1201329010116845,0.09200000000000008,0.15759256395237986,0.22318512790475964
AMCR,47.90999984741211,0.3106117036623261,0.26570838759766263,10.647756,17.857923961821058,15.16731099879488,27.284088134765625,44.40440010070801,41.86413751602173,0.07894712548201288,0.1444162638983446,49.10679244995117,39.74756622314453,0.024980016830530305,-0.17037014506917136,49.10679244995117,36.08882522583008,,,fwd_pe,0.8905626687914336,0.0699,50.0,49.93462,0.043623463979217236,8.0,0.0699,0.5,0.06990000000000007,0.3373750000000002,0.6048500000000001
AME,242.3300018310547,0.23055239608355194,0.22008037994387936,26.874971,27.312337204262064,25.110695517672852,28.474879377931657,240.78199981689454,223.67839080810546,0.006429060375515272,0.08338584230494805,258.5199890136719,220.94873046875,0.06680966888245377,-0.08823204391015138,258.5199890136719,178.4497528076172,,,fwd_pe,0.31634166228495664,0.08229999,281.0,277.5,0.1595757763246537,15.0,0.08229999,0.016274108882277982,0.0822999900000001,0.0911067239402743,0.0999134578805485
AMP,561.1300048828125,0.2549569111020219,0.2500678373625429,,,1.7397212817869703,2.2791454586967608,517.8213604736328,480.2844546508789,0.0836362647720188,0.16832847586270638,570.6799926757812,438.4801025390625,0.017019207153185834,-0.21857662444795556,570.6799926757812,427.498291015625,1.9363991325293135,2.500322,psr,0.2483318913714696,0.1105,562.0,579.4545,0.0015504341411385347,13.0,0.1105,-0.2255400974237265,0.11050000000000004,-0.01473113909452406,-0.13996227818904827
AMT,178.38999938964844,0.26115658568829503,0.26105980019507546,25.447786,45.199017579596756,37.39721736729154,54.879780337589835,171.72879974365233,175.34559494018555,0.038789065409760015,0.017362309275584575,189.3721160888672,168.8878631591797,0.06156240112558686,-0.05326608141140077,203.9995574951172,162.11000061035156,,,fwd_pe,-0.037082440099111214,0.0038,210.0,215.69565,0.17719603519537785,9.0,0.0038,0.5,0.0038000000000000256,0.25475000000000003,0.5057
AON,359.1000061035156,0.25238324798821354,0.22590733177564998,16.824148,23.50509775615319,21.874627047223854,25.360963060606203,350.0834075927734,336.4026969909668,0.025755572287020634,0.06747065144117537,380.3929138183594,338.3839416503906,0.059295202876453734,-0.05768884461436996,380.3929138183594,307.56890869140625,,,fwd_pe,0.17599559870728654,0.1195,412.0,404.05264,0.14731270675956276,22.0,0.1195,0.39710478986235676,0.11949999999999994,0.341779406125454,0.5640588122509083
AOS,62.720001220703125,0.2686622569420765,0.25366671928551565,15.332752,19.55901256027367,17.38277149202149,29.98484554669715,60.844376983642576,64.73595714569092,0.030826582998208618,-0.031141208284768296,79.5334701538086,62.206302642822266,0.2680718846599057,-0.008190347064459091,79.5334701538086,55.44425582885742,,,fwd_pe,0.13944013442596592,0.0928,70.0,69.90909,0.11607140684961958,12.0,0.0928,0.2756361389184192,0.0928,0.24340758630502446,0.3940151726100485
APA,42.959999084472656,0.4658441183368423,0.4455633656245198,10.225308,4.145361616804793,3.3974945220670336,7.070619611180056,36.1418030166626,32.3537980556488,0.18865124312327852,0.32781934938770085,43.78666687011719,35.25423812866211,0.019242732850600186,-0.17937060335263588,44.38999938964844,20.91069221496582,,,fwd_pe,-0.11364117344924962,-0.268,44.0,43.75,0.024208587935078407,23.0,-0.268,-0.5,-0.268,-0.45100000000000007,-0.634
APD,306.239990234375,0.2676555977545964,0.27249147895364056,21.214674,22.028680383806396,15.151583190846916,25.626803875431087,295.3084539794922,277.7539278411865,0.03701734951225588,0.10255863027606282,314.19000244140625,269.6747741699219,0.025960072036793402,-0.11940052648404487,314.19000244140625,226.25491333007812,,,fwd_pe,,0.0739,350.0,343.6316,0.14289449830550893,21.0,0.0739,0.03836996900383194,0.07390000000000008,0.09450275485660775,0.1151055097132152
APH,155.5500030517578,0.4495250357846189,0.35493971078514147,24.014303,26.073864265270174,23.80950057816967,31.944326559702557,160.95700958251953,144.3781870651245,-0.033592861502497406,0.07737883549953462,165.672119140625,127.18636322021484,0.06507306904712262,-0.18234419334665797,176.32000732421875,108.12300109863281,,,fwd_pe,0.619347436400715,0.2183,197.0,192.11765,0.2664737777886772,16.0,0.2183,0.08576394098426143,0.21829999999999994,0.27054310465056264,0.32278620930112556
APO,132.7899932861328,0.3692477712536593,0.36620883190363357,12.372123,15.03604613092066,9.78841410930081,23.35334323373512,126.30837768554687,126.52996784210205,0.05131580121092494,0.04947464660579626,134.38328552246094,116.2955551147461,0.011998586617102402,-0.12421446649104717,150.8031768798828,99.45870208740234,,,fwd_pe,2.819572922125006,0.2242,154.0,152.84212,0.15972594160890097,21.0,0.2242,0.21531657347091193,0.22419999999999995,0.35599527462154534,0.4877905492430903
APTV,47.34000015258789,0.4302363734828264,0.39936938538460237,7.2698574,41.28571335150271,10.032839596415922,74.46476387491032,56.50139991760254,67.97454990386963,-0.16214465090024244,-0.30356287434728657,76.81999969482422,46.29999923706055,0.6227291813944951,-0.021968756066226836,88.66999816894531,46.29999923706055,,,fwd_pe,1.9465247832784174,0.1376,65.5,66.61111,0.3836079380836117,18.0,0.1376,0.5,0.13759999999999994,0.42199999999999993,0.7063999999999999
ARE,54.040000915527344,0.4690319763448536,0.37444294519164445,,,5.192214590706578,7.793354216165419,50.48259506225586,49.13450756072998,0.07046796720502257,0.09983804862059942,54.869998931884766,47.5,0.015358956371130272,-0.1210214804724069,82.42867279052734,39.88661193847656,6.002017836616654,3.2742813,psr,,,52.0,52.85714,-0.03774983125400333,1.0,,0.5,,,
ARES,140.00999450683594,0.4417440272819431,0.3771306348760256,19.467653,69.5913314819336,52.48442163654402,81.84077892858004,128.269091796875,131.60957653045654,0.09153337367160641,0.06382831856035498,173.0078887939453,137.85899353027344,0.23568241969681858,-0.015363195921398898,178.13194274902344,94.25435638427734,,,fwd_pe,2.2990504813292088,0.2292,149.0,146.88889,0.06420974106048649,15.0,0.2292,0.5,0.22920000000000007,0.5365000000000002,0.8438000000000001
ATO,167.82000732421875,0.15576416816746425,0.16338311581146583,18.609985,17.727009507476307,16.280351027213637,18.788429077262396,173.3993994140625,174.87492950439454,-0.03217653641648799,-0.04034267347623721,176.18600463867188,167.14999389648438,0.04985101268819814,-0.003992452618834297,191.20855712890625,159.71681213378906,,,fwd_pe,0.0748199958248219,0.0655,190.0,188.18182,0.13216536591451078,13.0,0.0655,-0.047446330156832195,0.06550000000000011,0.040222967608947835,0.014945935217895334
AVY,183.69000244140625,0.2528805992395502,0.22126362736926544,16.421068,21.271475367749588,18.935972322176877,24.95914603426694,167.16600006103516,171.7133432006836,0.09884786603937346,0.06974798240766522,195.2252960205078,163.24363708496094,0.06279761242194493,-0.11130908097716052,195.2252960205078,153.00999450683594,,,fwd_pe,0.22253984941783322,0.099700004,204.5,201.8,0.11328867810991383,11.0,0.099700004,0.29537709531131506,0.09970000400000001,0.2621131004476809,0.42452619689536153
AWK,139.91000366210938,0.2253792953385801,0.22752041826469457,21.308903,25.013986371702238,23.269418481926245,28.345334133177712,132.33660858154298,129.4551547241211,0.057228269348460925,0.08076039119700074,141.56787109375,131.46353149414062,0.011849527469418586,-0.0603707522470478,142.31741333007812,120.32962036132812,,,fwd_pe,0.13792038004021134,0.0791,140.0,140.36365,0.000643244482417149,10.0,0.0791,0.17387489969343983,0.07909999999999995,0.1729142021295953,0.26672840425919087
AXP,337.3299865722656,0.2703257130528178,0.27252411094619555,16.771164,16.03178581554831,14.358261560557793,18.899309433638194,342.42430603027344,337.1238116455078,-0.014877213352831986,0.0006115703478537515,361.57000732421875,326.1700134277344,0.07185848195194544,-0.03308325256800282,381.78155517578125,290.5535888671875,,,fwd_pe,0.2219739190434249,0.1402,382.0,375.9556,0.13242230221405116,28.0,0.1402,-0.04408627716309299,0.1402000000000001,0.11506641338932089,0.08993282677864145
AZO,3009.43994140625,0.2900787776597229,0.24291402124008793,17.181982,18.68050766883985,17.363090244117835,21.19535282279129,3053.38359375,3416.923046875,-0.014391788975908093,-0.11925439931736836,3218.14990234375,2935.18994140625,0.06935176145764,-0.024672364774059763,4354.5400390625,2923.5,,,fwd_pe,0.20353827631759813,0.1565,3979.0,3950.5217,0.3221729216967508,23.0,0.1565,0.08721494812646458,0.15650000000000008,0.20693204375412844,0.25736408750825635
BA,210.4600067138672,0.33760541603732286,0.34602935257132156,51.072113,81.50201612903226,72.22278195042765,87.5443535466348,221.64679962158203,219.5827001953125,-0.050471258447286727,-0.04154559295122495,234.5399932861328,209.0,0.11441597360112121,-0.006937216892956566,252.14999389648438,179.1199951171875,,,fwd_pe,0.48231658243707276,4.8327,277.0,274.04,0.31616454985957443,22.0,0.5,0.5,0.5,0.875,1.25
BALL,64.41999816894531,0.25912910215392115,0.2625121724013137,14.243484,18.977568930040025,11.34711947140994,24.200023774668303,62.09239990234375,58.16846014022827,0.03748604129108091,0.10747298473513478,67.31098175048828,56.85125732421875,0.04487711368698255,-0.11749054734334341,67.31098175048828,45.91629409790039,,,fwd_pe,0.29592254254647243,0.1238,73.5,72.57143,0.14095004795315025,15.0,0.1238,0.33236846617302507,0.12379999999999991,0.31055784114262286,0.49731568228524536
BAX,26.489999771118164,0.434856889523498,0.3769848485433711,13.008249,7.333657400948661,6.822461991083054,7.947504497709728,23.722599983215332,19.984437823295593,0.11665668138656282,0.3255313962466897,28.350000381469727,21.67659568786621,0.07021519918544916,-0.18170645997890755,28.350000381469727,15.791792869567871,,,fwd_pe,,-0.0052,28.0,28.72727,0.05700265163943774,13.0,-0.0052,-0.4362302412147353,-0.005199999999999982,-0.22218092198020933,-0.4391618439604187
BBY,87.4800033569336,0.37707774561322593,0.3753814561004159,12.345993,12.655533046868253,11.043657047647827,15.53740243567962,82.31739059448242,69.82908231735229,0.06271594283015602,0.25277320643228784,90.16999816894531,67.57035827636719,0.030749825203321812,-0.22759081294649242,90.16999816894531,54.79087448120117,,,fwd_pe,0.31216662766615855,0.074499995,85.0,82.9,-0.02834937427716766,23.0,0.074499995,0.025072106137453032,0.07449999500000004,0.0879699839596666,0.10143997291933271
BDX,190.74000549316406,0.2582922231647426,0.2533526003546237,14.349457,30.484682587823507,29.486215033498752,33.13534795021525,162.27260040283204,156.589780960083,0.17542952426758052,0.21808718502381996,192.0,153.051025390625,0.006605821907041287,-0.1975934728799712,192.0,136.08609008789062,,,fwd_pe,1.2997385894114322,0.053000003,192.5,194.41667,0.009227191234924215,14.0,0.053000003,0.5,0.05300000299999996,0.31625000375,0.5795000044999998
BEN,34.619998931884766,0.2798910348238374,0.3003670214894245,10.937524,15.536344883053802,10.847407295068558,23.504314422607422,33.430376052856445,27.564378786087037,0.035585088158967215,0.25596877043929656,35.77000045776367,30.068222045898438,0.03321783828305569,-0.13147825032987437,35.77000045776367,20.38774299621582,,,fwd_pe,1.1532313894808368,0.0953,36.0,35.18182,0.03986138390213134,10.0,0.0953,0.42046270097819227,0.09529999999999994,0.3255663981907071,0.5558327963814138
BF-B,28.75,0.39147085365833073,0.34974824083288963,16.906296,23.949003219604492,18.888259089850134,34.99194771234244,27.177399978637695,26.947697019577028,0.05786425569033171,0.0668815216051164,30.04806137084961,25.85752296447754,0.04514996072520372,-0.10060789688773775,30.333181381225586,22.602962493896484,,,fwd_pe,0.11147054328162698,0.0137,28.0,28.02353,-0.02608695652173909,15.0,0.0137,0.41657304589985245,0.013700000000000045,0.22484004831434024,0.4359800966286804
BG,110.16000366210938,0.31800756805490266,0.2822803825392492,9.713198,9.822029164583768,7.086950480416869,13.314905751482565,112.79644195556641,111.87061866760254,-0.02337341717299557,-0.015291012294978534,123.10379791259766,104.23278045654297,0.11749994390151275,-0.05380558286605375,130.5866241455078,75.21078491210938,,,fwd_pe,1.444239271144272,0.1767,140.0,141.22221,0.2708786796105962,7.0,0.1767,0.011204462689195394,0.17670000000000008,0.1832921456231884,0.1898842912463763
BIIB,218.1199951171875,0.3551078381238841,0.304978707468254,13.190024,16.943630476790837,13.581217174959571,23.351296713185867,205.63620025634765,188.3336001586914,0.06070815763604598,0.15815762526388188,221.55999755859375,191.9499969482422,0.015771146700961802,-0.11997982190896883,221.55999755859375,132.22000122070312,,,fwd_pe,1.9320462191729146,0.3323,237.0,235.57484,0.08655788238335971,31.0,0.3323,0.28457919991584846,0.33230000000000004,0.5218724340239425,0.7114448680478849
